name,ingredients,instructions,cuisine,course,diet,region,tier,total_time_mins,servings,url
Nagori Puri Recipe (Semolina Puri),"1 cup Sooji (Semolina/ Rava),1/2 cup Whole Wheat Flour,1 teaspoon Cumin seeds (Jeera),2 tablespoons Ghee,Water - as required,Salt - to taste,Sunflower Oil - as required","To begin making the Nagori Puri Recipe, firstly sift wheat flour to a mixing bowl. Add rava, salt, cumin seeds and melted ghee to it.Mix and rub everything together to make it crumbly. Add water little by little and start kneading to make stiff dough.Divide the dough into small sized balls. Take the balls and roll it flat into thin circles using a rolling pin.Heat oil for deep frying, once hot drop the puri and fry in medium flame until puffed up and slightly changes brown on both the sides.Remove from oil and drain excess oil in kitchen tissues. Fry the puris one by one and serve hot. Serve Nagori Puri along with Gujarati Lasaniya Batata and Palak Raita for a weekend lunch with your family.",North Indian Recipes,Lunch,Vegetarian,other,1,30,5,http://www.archanaskitchen.com/nagori-puri-recipe-semolina-puri
Andhra Style Munakkada Masala Kura Recipe - Drumstick Dry Curry Recipe,"1 Drumstick - cut into 1 inch pieces,1 Onion - chopped,1 tablespoon Ginger Garlic Paste,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),Salt - to taste,1/2 cup Roasted Peanuts (Moongphali),1 tablespoon Coriander (Dhania) Seeds,2 Cloves (Laung),1 inch Cinnamon Stick (Dalchini),1 tablespoon Fresh coconut - grated,1 Tomato - chopped","To begin making the Andhra Style Munakkada Masala Kura Recipe, heat a flat skillet. Roast the peanuts and coriander seeds for 20 seconds.Add the cloves, cinnamon sticks, and grated coconut and saute till it become light brown. Cool it down and add tomatoes and grind it into a smooth paste.Heat a sauce pan with oil, add ginger garlic paste and onions, fry till it is translucent. Add the ground paste and red chilli powder, turmeric powder and salt. Saute till the masala is cooked.After 10 minutes, add the chopped drumstick, little water and cover it with the lid and cook for about 10 more minutes.Cook until the oil is released from the masala. Check for salt and serve hot.Serve the Andhra Style Munakkada Masala Kura Recipe along with Kollu Rasam Recipe (Nourishing HorseGram Stew), Steamed Rice and Chow Chow Thoran to enjoy weekday dinner.",Andhra,Lunch,Vegetarian,other,1,55,4,https://www.archanaskitchen.com/andhra-style-munakkada-masala-kura-recipe-drumstick-dry-curry-recipe
Mango Curry Recipe - Mango Curry,"2 Mango (Raw) - totapuri,1 tablespoon White Urad Dal (Split),1 tablespoon Chana dal (Bengal Gram Dal),1/2 teaspoon Cumin seeds (Jeera),1/2 tablespoon Methi Seeds (Fenugreek Seeds),1/4 teaspoon Turmeric powder (Haldi),3 Dry Red Chillies,1/4 cup Fresh coconut - grated,1 tablespoon Jaggery,Salt - to taste,1 tablespoon Sunflower Oil,1/4 teaspoon Asafoetida (hing),1 teaspoon Mustard seeds,2 Dry Red Chillies,Curry leaves - few sprigs","To begin making the Mavinakayi Gojju Recipe , into a pressure cooker add the chopped mangoes with a little water and turmeric powder and pressure cook for 2 to 3 whistles. Turn off the heat and allow the pressure to release naturally.To make the masala heat a pan and add the urad dal, chana dal, and dry roast till the dals turn golden brown in colour. Next add the, red chillies, fenugreek seeds, cumin seeds and roast till aromatic and turn off the heat. Allow the mixture to cool. Into a mixer grinder add fresh grated coconut, the roasted masala and blend to make a smooth mixture. Next add 3/4th of the cooked mango pieces, jaggery, salt, and pulse it again with the coconut into a coarse paste.The next step is to temper the mango curry. Heat oil in a deep pan and add mustard seeds and let it crackle. Add red chillies and curry leaves and hing.Let the curry leaves crisp up. Once it is done, add the ground paste to the pan and let it boil. Add 1/4 cup water into the mixer jar and add the water to the gojju and cover it and boil till it thickens.Let it cool and store it in a jar and refrigerate.Serve Mavinakayi Gojju Recipe with Steamed Rice with a dollop of ghee and Elai Vadam for lunch. Or you can serve it with Ragi and Oats Dosa Recipe for breakfast as well.",South Indian Recipes,Lunch,Vegetarian,other,1,45,4,http://www.archanaskitchen.com/maavinkaayi-gojju-mango-curry-recipe
Indian Spiced Brussel Sprouts Sabzi Recipe (Brussel Sprouts Stir Fry),"500 grams Brussel sprouts - quartered,1 Onion - finely chopped,1 Red Bell pepper (Capsicum) - finely chopped,1 cup Homemade tomato puree,2 teaspoons Sunflower Oil,1/4 teaspoon Mustard seeds,1/4 teaspoon Cumin seeds (Jeera),1/4 teaspoon Cumin powder (Jeera),1/2 teaspoon Coriander Powder (Dhania),1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Garam masala powder,1 Bay leaf (tej patta),1 inch Ginger - grated,3 cloves Garlic - grated,Salt - to taste,5 sprig Coriander (Dhania) Leaves - finely chopped","To begin making the Indian Spiced Brussel Sprouts Sabzi Recipe (Brussel Sprouts Stir Fry), first get all the ingredients ready and keep them by the side. When you have things prepped and ready, cooking can become fun and easy.Heat a teaspoon of oil in a large wok over medium heat. Add the quartered brussel sprouts, sprinkle some salt and stir fry the brussel sprouts until it gets cooked through. This will take about 5 minutes. Once done, turn off the heat and transfer the brussel sprouts to another bowl.In the same wok, add a teaspoon of oil over medium heat. Add the mustard and cumin seeds and allow them to crackle. Add the ginger, garlic, onions, bell pepper and saute until the onions and bell peppers are translucent and cooked through. Add the tomato puree, along with the bay leaf and the remaining powders for the masala and saute them for a couple of minutes until the tomato puree comes to a bubble.At this stage add the stir-fried brussel sprouts and toss them in the masala for a couple of minutes until it gets coated well in the masala. Check the salt and spice levels and adjust to suit your taste.Once done, turn off the heat, stir in the chopped coriander leaves and serve.Serve the Indian Spiced Brussel Sprouts Sabzi along with Phulka, Sindhi Kadhi and steamed rice for lunch or a weeknight dinner.",Indian,Lunch,High Protein Vegetarian,other,1,40,4,https://www.archanaskitchen.com/indian-spiced-brussel-sprouts-sabzi-recipe-brussel-sprouts-stir-fry
Chana Dal Pulao Recipe,"1 cup Basmati rice,1/2 cup Chana dal (Bengal Gram Dal),3 Onions - thinly sliced,2 Tomatoes - finely chopped,2 Dry Red Chillies,2 Green Chillies - finely chopped,1/2 teaspoon Garam masala powder - (or pulao masala),1 teaspoon Turmeric powder (Haldi),2 teaspoon Lemon juice,1 teaspoon Cumin seeds (Jeera),1 tablespoon Sunflower Oil,Salt - to taste","To begin making the Chana Dal Pulao, first wash and soak rice for 30 minutes or so before cooking. Similarly clean, wash and soak bengal gram in water for at least 1 hour.Next heat oil in pressure cooker over medium heat. Add cumin seeds and saute for few seconds till they turn brown in color.Add the dry red chilies, green chilies and saute for a minute or so. Add the sliced onions and saute till they turn golden brown in color.Once the onion is sauteed, add the chopped tomatoes, saute till tomato turn soft and mushy. Add salt, turmeric powder and biryani pulao masala, saute once again for few seconds.Now drain the soaked rice and Bengal gram dal. Add the rice and lentil in the pressure cooker along with 2 cups of water.Stir to combine. Close the lid of the pressure cooker, put the weight on and let pulao cook over medium heat for one or two whistle.Turn off the heat and let the steam escape naturally from the pressure cooker. Open the lid of the pressure cooker, add the lemon juice and combine with a spoon. Serve Chana Dal Pulao Recipe along with Tomato Onion Raita and Satvik Carrot Sprout Salad for the wholesome lunch.",Indian,Lunch,Vegetarian,other,1,65,3,http://www.archanaskitchen.com/chana-dal-pulao-recipe
Gram flour and Chilli vegetable recipe,"1/2 cup Gram flour (besan),10 Green Chillies,Sunflower Oil - as required,1/2 teaspoon Asafoetida (hing),Water - as required,1/2 teaspoon Red Chilli powder,1/4 teaspoon Turmeric powder (Haldi),1 teaspoon Lemon juice,Salt - as required,Coriander (Dhania) Leaves - as required","To begin making the Besan Aur Mirch Ki Sabzirecipe, firstly take out the seeds from the chillies, slit it from between and cut it in to half.Heat oil in a wok/kadai and add the asafoetida. After 5 to 10 seconds, add the green chillies and cook it till it becomes soft.Meanwhile, take a bowl and add besan, required water, red chilli powder, turmeric powder, salt and lemon juice. Mix it well.Once the green chillies are cooked, add in this mixture and cook till the besan is cooked well.Once it is done, take it out and garnish with fresh coriander leaves.Serve Besan Aur Mirch Ki Sabzi along with Rajasthani Dal Baati Churma for a holiday lunch with your friends and family.",Rajasthani,Lunch,Vegetarian,other,1,45,4,https://www.archanaskitchen.com/besan-aur-mirch-ki-sabzi-recipe
Stir Fried Carrot And Green Beans Recipe,"50 grams Green beans (French Beans) - sliced diagonally,1 Carrot (Gajjar) - sliced diagonally,1 inch Ginger - chopped,4 Cloves (Laung) - garlic,1 teaspoon Cumin seeds (Jeera),1 teaspoon Red Chilli powder,1 teaspoon Black pepper powder,1 teaspoon Coriander Powder (Dhania),Salt - to taste","To begin making the Stir Fried Carrot and Green Beans Recipe, firstly heat a flat skillet with some oil, crackle the cumin seeds.Add in the chopped vegetables and saute. You can add some salt and saute as it will fasten the process.Next add in all the spice powders including red chilli powder, black pepper powder, coriander powder, salt and saute for another 5 minutes till the raw smell goes away. You can serve it on a plate. Serve the Stir Fried Carrot and Green Beans Recipe along with Keerai Sambar Recipe and Steamed Rice or with a Mattar Paneer Recipe and Makki Ki Roti Recipe.",Indian,Lunch,Vegetarian,other,1,35,4,https://www.archanaskitchen.com/stir-fried-carrot-and-green-beans-recipe
Rabodi Ki Sabzi (Recipe In Hindi),"1 cup rabodi, 1/2 cup curd, 1 onion - finely chopped, 2 green chillies, 1 teaspoon cumin seeds, 3/4 teaspoon red chilli powder, 1/4 teaspoon turmeric powder, 1 teaspoon coriander powder, salt - Taste, 1 tablespoon oil, water - Hot water","To make Rabodi vegetable, first cut it into small pieces. Pour them in hot water and soak for 1 to 2 hours till they become soft. Now heat the oil in a pan. Add cumin seeds and let it cook for 15 seconds. After 15 seconds, add onion and green chilies and let it cook till the onion becomes soft. After the onion becomes soft, add red chili powder, turmeric powder, coriander powder, salt and mix it. Now add the beaten yogurt and mix it. Let it cook on low heat and keep stirring the vegetables. After 3 to 5 minutes, add Rabodi to it. Remove the Rabodi from the water and put it in the pan. Cook for 5 to 7 minutes and then garnish with green coriander. Serve Rabodi Ki Sabzi along with Spinach Raita and Phulka for dinner.",Rajasthani,Lunch,Vegetarian,other,1,30,2,http://www.archanaskitchen.com/rabodi-ki-sabzi-recipe-in-hindi
Crispy Vegetable Recipe - Crispy Bhujia,"4 Karela (Bitter Gourd/ Pavakkai) - cut into thin strips,1 teaspoon Salt - or to taste,1 tablespoon Mustard oil,1 tablespoon Fennel seeds (Saunf),1 teaspoon Turmeric powder (Haldi),1 tablespoon Coriander Powder (Dhania),1 teaspoon Red Chilli powder - or to taste,2 teaspoons Amchur (Dry Mango Powder)","To begin making the Kurkure Karela Sabzi Recipe, wash Karela thoroughly, peel the skin using a peeler and cut the karela into thin strips. Remove the seeds if any.In the mixing bowl, combine the thin karela strips and the peels, add salt and give it a good mix and allow it to rest for about 20 minutes.Heat a heavy bottomed pan on medium flame, add mustard oil. Once the mustard oil begins to smoke, turn down the heat and add the fennel seeds, let these sizzle. Add the marinated karela peels and slices, and mix gently. At this stage, add the dry spices - turmeric powder, amchur powder, red chilli powder, and coriander powder. Mix well. Cover and cook for five minutes and then cook it without the lid on a very low heat for 15-20 minutes until the Karela Sabzi becomes crispy. Serve Kurkure Karela Sabzi Recipe along with a Gujarati Dal, Steamed Rice and Carrot Cucumber Tomato Salad with Lemon and Coriander for a hearty lunch or dinner.",North Indian Recipes,Lunch,Diabetic Friendly,other,1,410,4,https://www.archanaskitchen.com/dry-crispy-kurkure-karela-sabzi-recipe
Kaya Tholi Thoran Recipe - Raw Banana Thoran (Recipe In Hindi),"2 raw banana peel, 1/4 teaspoon turmeric powder, 2 cups water, salt, 1/2 cup coconut - grated, 3 cloves garlic, 1/2 teaspoon cumin, 4 green chillies, 4 small onions, salt, 1 tablespoon oil, 1/4 teaspoon mustard, 2 dry red chillies, 8 curry leaves","To make Kaya Tholi Thoran, first take out the peel of raw banana and cut it into small pieces. Pour it in a saucepan with turmeric powder and 2 cups of water and cook till it becomes soft. Now put the grinding ingredients in a mixer grinder and grind it. Heat oil in a small pan. Add mustard seeds and cook for 10 seconds. Add curry leaves, dry red chillies and cook for 10 seconds. Now add ground spices and cook for 2 to 3 minutes. After 3 minutes add raw banana and mix it. Cook and serve for 1 to 2 minutes. Serve Kaya Tholi Thoran with kirai sambar and rice for dinner.",Kerala Recipes,Lunch,Vegetarian,other,1,40,2,https://www.archanaskitchen.com/kaya-tholi-thoran-recipe-raw-banana-thoran-in-hindi
Murungakkai Mor Kuzhambu Recipe-Drumstick Buttermilk Curry,"1 Drumstick - cut into 1 inch,1/2 cup Curd (Dahi / Yogurt),1/2 teaspoon Turmeric powder (Haldi),1/2 cup Fresh coconut - grated,1 teaspoon Rice - soaked in warm water,1 teaspoon Coriander (Dhania) Seeds - roasted,1 teaspoon Cumin seeds (Jeera),2 Dry Red Chillies,Salt - to taste,1 teaspoon Coconut Oil,1 teaspoon Mustard seeds,1 sprig Curry leaves - roughly torn","To begin making the Murungakkai Mor Kuzhambu Recipe, first steam the drumstick in the pressure cooker, adding 2 tablespoons water. Cook until you hear two whistles and turn off the heat. Release the pressure immediately so the green color remains and the drumsticks do not over cook, keep aside.Grind the coconut, raw rice, cumin seeds, coriander seeds and red chillies into a smooth paste. Add a little warm water to help it grind well.Add the yogurt, the coconut mixture and the cooked drumstick into a sauce pan and bring it to a brisk boil and turn off the heat. For the seasoning, heat oil in a tadka pan over medium heat. Add the mustard seeds and allow it to crackle. Stir in the curry leaves and turn off the heat.Pour the seasoning over the Murungakkai Mor Kuzhambu and serve.Serve the Murungakkai Mor Kuzhambu Recipe along with Chepakizhangu Roast and steamed rice to enjoy you afternoon Lunch.",Tamil Nadu,Lunch,Vegetarian,other,1,30,4,http://www.archanaskitchen.com/murungakkai-mor-kuzhambu-recipe-drumstick-buttermilk-curry-recipe
